transaction_id,user_id,amount,transaction_date,currency
TXN01174,197,425.35,2025-06-23,EUR
TXN01175,152,2472.89,2025-02-06,EUR
TXN01176,123,3035.78,2025-06-22,EUR
TXN01177,101,3878.49,2025-02-11,EUR
TXN01178,119,1859.48,2025-03-13,EUR
TXN01179,176,3949.37,2025-03-08,EUR
TXN01180,125,3555.62,2025-05-18,EUR
TXN01181,141,716.73,2025-01-16,EUR
TXN01182,114,927.82,2025-06-12,EUR
TXN01183,175,840.4,2025-01-22,EUR
TXN01184,193,3041.63,2025-06-22,EUR
TXN01185,142,3435.43,2025-03-09,EUR
TXN01186,138,4874.02,2025-06-25,EUR
TXN01187,187,3898.03,2025-04-28,EUR
TXN01188,189,1366.34,2025-02-08,EUR
TXN01189,194,2916.42,2025-01-20,EUR
TXN01190,160,2512.9,2025-04-13,EUR
TXN01191,170,680.83,2025-03-08,EUR
TXN01192,119,3058.96,2025-02-27,EUR
TXN01193,123,142.83,2025-03-11,EUR
TXN01194,124,254.11,2025-01-09,EUR
TXN01195,169,2449.24,2025-05-28,EUR
TXN01196,177,4090.05,2025-02-11,EUR
TXN01197,141,1443.5,2025-06-05,EUR
TXN01198,125,3876.71,2025-02-25,EUR
TXN01199,171,1651.81,2025-01-03,EUR
TXN01200,168,4585.95,2025-03-16,EUR
TXN01201,112,3561.89,2025-02-06,EUR
TXN01202,193,4488.38,2025-04-24,EUR
TXN01203,191,3431.58,2025-03-02,EUR
TXN01204,104,330.94,2025-04-29,EUR
TXN01205,192,3798.11,2025-06-26,EUR
TXN01206,130,386.11,2025-03-25,EUR
TXN01207,150,1934.07,2025-06-14,EUR
TXN01208,152,1056.1,2025-06-14,EUR
TXN01209,120,2629.65,2025-04-19,EUR
TXN01210,133,4751.78,2025-04-08,EUR
TXN01211,187,4067.7,2025-01-26,EUR
TXN01212,110,873.88,2025-01-13,EUR
TXN01213,138,3507.19,2025-06-26,EUR
TXN01214,109,4881.51,2025-01-21,EUR
TXN01215,105,283.09,2025-03-30,EUR
TXN01216,140,2906.56,2025-04-11,EUR
TXN01217,113,1680.16,2025-06-18,EUR
TXN01218,156,3271.39,2025-01-07,EUR
TXN01219,115,3382.55,2025-02-12,EUR
TXN01220,126,791.88,2025-04-16,EUR
TXN01221,160,4257.14,2025-04-28,EUR
TXN01222,105,4844.35,2025-05-15,EUR
TXN01223,118,641.47,2025-03-11,EUR
TXN01224,110,920.96,2025-06-02,EUR
TXN01225,139,2345.11,2025-01-31,EUR
TXN01226,143,753.65,2025-05-28,EUR
TXN01227,181,2407.14,2025-05-18,EUR
TXN01228,120,3860.76,2025-01-18,EUR
TXN01229,118,220.97,2025-03-08,EUR
TXN01230,126,3250.13,2025-02-07,EUR
TXN01231,151,3979.15,2025-03-11,EUR
TXN01232,141,3764.1,2025-06-28,EUR
TXN01233,164,1645.52,2025-02-25,EUR
TXN01234,190,4182.93,2025-02-05,EUR
TXN01235,130,3563.81,2025-06-09,EUR
TXN01236,105,4627.26,2025-02-11,EUR
TXN01237,170,1618.61,2025-06-25,EUR
TXN01238,163,4569.25,2025-04-27,EUR
TXN01239,140,2099.76,2025-03-30,EUR
TXN01240,150,1371.09,2025-04-22,EUR
TXN01241,119,2180.03,2025-03-09,EUR
TXN01242,123,529.24,2025-06-11,EUR
TXN01243,151,1615.92,2025-04-24,EUR
TXN01244,126,2096.19,2025-06-20,EUR
TXN01245,109,834.18,2025-05-03,EUR
TXN01246,182,2764.9,2025-04-14,EUR
TXN01247,167,1026.76,2025-02-20,EUR
TXN01248,122,2685.72,2025-05-06,EUR
TXN01249,174,2394.95,2025-01-15,EUR
TXN01250,121,3680.88,2025-03-01,EUR
TXN01251,188,3114.07,2025-03-28,EUR
TXN01252,159,4577.99,2025-01-05,EUR
TXN01253,111,1829.86,2025-02-08,EUR
TXN01254,172,576.42,2025-02-22,EUR
TXN01255,183,984.25,2025-04-05,EUR
TXN01256,145,3041.76,2025-01-11,EUR
TXN01257,157,2388.64,2025-05-25,EUR
TXN01258,134,658.92,2025-04-27,EUR
TXN01259,144,3188.76,2025-06-16,EUR
TXN01260,168,303.76,2025-02-21,EUR
TXN01261,192,4190.23,2025-02-24,EUR
TXN01262,125,2566.08,2025-04-12,EUR
TXN01263,167,2349.52,2025-01-25,EUR
TXN01264,173,4293.28,2025-03-31,EUR
TXN01265,130,551.22,2025-02-18,EUR
TXN01266,189,224.44,2025-03-28,EUR
TXN01267,182,1766.39,2025-05-04,EUR
TXN01268,108,3569.06,2025-04-07,EUR
TXN01269,151,4168.49,2025-01-23,EUR
TXN01270,190,4871.78,2025-06-09,EUR
TXN01271,191,1666.67,2025-04-26,EUR
TXN01272,126,2896.31,2025-04-25,EUR
TXN01273,178,727.23,2025-02-27,EUR
TXN01274,147,3617.21,2025-04-20,EUR
TXN01275,111,4186.23,2025-04-20,EUR
TXN01276,129,4719.13,2025-03-01,EUR
TXN01277,196,2806.82,2025-06-21,EUR
TXN01278,176,4409.87,2025-01-17,EUR
TXN01279,106,3038.19,2025-05-12,EUR
TXN01280,125,2336.6,2025-03-21,EUR
TXN01281,166,627.1,2025-03-30,EUR
TXN01282,126,2362.75,2025-03-29,EUR
TXN01283,126,842.46,2025-06-25,EUR
TXN01284,183,3077.75,2025-02-11,EUR
TXN01285,157,4016.45,2025-06-19,EUR
TXN01286,116,1665.36,2025-01-30,EUR
TXN01287,164,2434.67,2025-03-08,EUR
TXN01288,108,3737.62,2025-03-12,EUR
TXN01289,163,615.77,2025-03-14,EUR
TXN01290,165,3654.21,2025-04-07,EUR
TXN01291,105,4213.37,2025-04-09,EUR
TXN01292,126,2891.3,2025-05-15,EUR
TXN01293,194,187.58,2025-04-06,EUR
TXN01294,167,2996.56,2025-04-16,EUR
TXN01295,117,2843.0,2025-04-21,EUR
TXN01296,106,212.11,2025-01-11,EUR
TXN01297,130,172.29,2025-05-08,EUR
TXN01298,190,2676.51,2025-03-08,EUR
TXN01299,176,4749.0,2025-06-20,EUR
TXN01300,116,903.82,2025-03-31,EUR
TXN01301,113,2754.33,2025-02-09,EUR
TXN01302,113,3062.53,2025-05-24,EUR
TXN01303,156,83.59,2025-04-29,EUR
TXN01304,169,2599.58,2025-03-13,EUR
TXN01305,142,3220.05,2025-06-08,EUR
TXN01306,126,166.29,2025-02-08,EUR
TXN01307,155,1467.22,2025-06-09,EUR
TXN01308,121,3835.39,2025-02-21,EUR
TXN01309,134,1060.18,2025-01-11,EUR
TXN01310,196,33.84,2025-05-13,EUR
TXN01311,177,2340.01,2025-01-08,EUR
TXN01312,135,2678.31,2025-05-26,EUR
TXN01313,118,3335.27,2025-02-24,EUR
TXN01314,113,3447.13,2025-06-26,EUR
TXN01315,154,2176.03,2025-06-29,EUR
TXN01316,113,1815.42,2025-03-18,EUR
TXN01317,169,240.28,2025-04-03,EUR
TXN01318,182,4194.79,2025-01-03,EUR
TXN01319,160,1839.29,2025-04-01,EUR
TXN01320,164,1821.64,2025-06-08,EUR
TXN01321,129,976.16,2025-01-31,EUR
TXN01322,174,1851.12,2025-03-28,EUR
TXN01323,189,3522.07,2025-05-13,EUR
TXN01324,135,607.41,2025-01-18,EUR
TXN01325,130,1552.74,2025-03-16,EUR
TXN01326,161,2185.76,2025-05-28,EUR
TXN01327,161,4490.42,2025-04-29,EUR
TXN01328,120,4249.38,2025-02-23,EUR
TXN01329,142,2717.8,2025-06-22,EUR
TXN01330,155,4997.46,2025-04-26,EUR
TXN01331,163,2251.6,2025-04-23,EUR
TXN01332,169,19.72,2025-03-23,EUR
TXN01333,188,1617.29,2025-04-06,EUR
TXN01334,195,1579.07,2025-04-02,EUR
TXN01335,119,3401.3,2025-01-20,EUR
TXN01336,148,4536.99,2025-01-29,EUR
TXN01337,123,2521.63,2025-01-22,EUR
TXN01338,148,3058.96,2025-02-10,EUR
TXN01339,199,1558.9,2025-01-14,EUR
TXN01340,176,3153.02,2025-03-02,EUR
TXN01341,115,3274.51,2025-01-14,EUR
TXN01342,120,1357.04,2025-06-14,EUR
TXN01343,164,3818.67,2025-06-05,EUR
TXN01344,134,2809.45,2025-05-03,EUR
TXN01345,184,3499.42,2025-01-15,EUR
TXN01346,106,2426.14,2025-01-23,EUR
TXN01347,102,4971.73,2025-03-04,EUR
TXN01348,193,1090.56,2025-02-13,EUR
TXN01349,148,4255.59,2025-01-21,EUR
TXN01350,183,1177.96,2025-03-27,EUR
TXN01351,183,2398.49,2025-01-09,EUR
TXN01352,174,59.79,2025-03-13,EUR
TXN01353,140,1867.32,2025-05-10,EUR
TXN01354,156,3930.53,2025-03-27,EUR
TXN01355,153,1298.35,2025-01-02,EUR
TXN01356,119,215.94,2025-05-13,EUR
TXN01357,193,4112.13,2025-01-17,EUR
TXN01358,173,3642.96,2025-03-20,EUR
TXN01359,176,3359.02,2025-03-23,EUR
TXN01360,132,4189.95,2025-05-07,EUR
TXN01361,152,3287.3,2025-03-19,EUR
TXN01362,132,371.53,2025-06-03,EUR
TXN01363,116,2956.07,2025-02-07,EUR
TXN01364,124,1160.78,2025-06-01,EUR
TXN01365,123,734.6,2025-05-23,EUR
TXN01366,138,627.79,2025-01-26,EUR
TXN01367,125,3251.58,2025-06-20,EUR
TXN01368,179,3683.59,2025-01-25,EUR
TXN01369,127,2922.85,2025-06-02,EUR
TXN01370,142,4716.02,2025-04-30,EUR
TXN01371,119,2372.97,2025-02-09,EUR
TXN01372,177,978.93,2025-04-01,EUR
TXN01373,175,1455.48,2025-04-25,EUR
TXN01374,149,1254.81,2025-06-18,EUR
TXN01375,198,2017.95,2025-01-05,EUR
TXN01376,163,4673.54,2025-04-30,EUR
TXN01377,105,2476.74,2025-06-02,EUR
TXN01378,156,2157.38,2025-04-02,EUR
TXN01379,111,4185.82,2025-03-14,EUR
TXN01380,108,370.73,2025-01-28,EUR
TXN01381,156,1606.96,2025-06-07,EUR
TXN01382,104,4981.95,2025-02-02,EUR
TXN01383,170,3730.56,2025-06-27,EUR
TXN01384,183,82.13,2025-01-07,EUR
TXN01385,171,4777.26,2025-03-08,EUR
TXN01386,200,2254.97,2025-02-10,EUR
TXN01387,109,2181.14,2025-04-04,EUR
TXN01388,117,4206.18,2025-03-15,EUR
TXN01389,144,4424.55,2025-03-19,EUR
TXN01390,130,3481.73,2025-02-12,EUR
TXN01391,147,1442.12,2025-03-09,EUR
TXN01392,183,1892.67,2025-02-25,EUR
TXN01393,186,3586.52,2025-05-17,EUR
TXN01394,106,1869.0,2025-01-06,EUR
TXN01395,193,530.43,2025-06-10,EUR
TXN01396,172,1506.0,2025-06-21,EUR
TXN01397,128,4085.48,2025-01-19,EUR
TXN01398,154,1404.75,2025-01-17,EUR
TXN01399,105,2212.09,2025-01-30,EUR
TXN01400,135,58.88,2025-06-15,EUR
TXN01401,168,4250.19,2025-02-19,EUR
TXN01402,109,1023.41,2025-04-12,EUR
TXN01403,164,1781.89,2025-01-10,EUR
TXN01404,159,111.85,2025-04-20,EUR
TXN01405,123,1542.46,2025-04-12,EUR
TXN01406,119,3673.01,2025-03-28,EUR
TXN01407,193,728.32,2025-03-09,EUR
TXN01408,136,1688.39,2025-05-30,EUR
TXN01409,101,2913.86,2025-03-11,EUR
TXN01410,180,2245.12,2025-04-16,EUR
TXN01411,153,3221.22,2025-01-25,EUR
TXN01412,113,4765.01,2025-04-15,EUR
TXN01413,103,2905.24,2025-05-09,EUR
TXN01414,143,3204.27,2025-01-04,EUR
TXN01415,102,402.33,2025-06-04,EUR
TXN01416,106,1872.53,2025-02-19,EUR
TXN01417,125,3997.43,2025-05-16,EUR
TXN01418,170,4909.76,2025-05-21,EUR
TXN01419,190,3624.65,2025-05-07,EUR
TXN01420,170,1466.09,2025-01-09,EUR
TXN01421,187,3835.39,2025-05-16,EUR
TXN01422,190,983.0,2025-03-31,EUR
TXN01423,173,3653.04,2025-01-21,EUR
TXN01424,142,3228.41,2025-03-05,EUR
TXN01425,163,2901.24,2025-01-18,EUR
TXN01426,115,2655.88,2025-05-07,EUR
TXN01427,171,1256.48,2025-01-05,EUR
TXN01428,138,476.13,2025-02-06,EUR
TXN01429,190,4889.52,2025-05-23,EUR
TXN01430,152,4338.81,2025-01-20,EUR
TXN01431,174,1441.93,2025-03-22,EUR
TXN01432,120,791.72,2025-02-19,EUR
TXN01433,161,2053.99,2025-01-23,EUR
TXN01434,141,2024.71,2025-06-23,EUR
TXN01435,160,4528.55,2025-05-04,EUR
TXN01436,135,3522.73,2025-01-28,EUR
TXN01437,163,707.53,2025-05-08,EUR
TXN01438,124,4408.82,2025-06-12,EUR
TXN01439,101,214.61,2025-04-03,EUR
TXN01440,191,1980.65,2025-04-04,EUR
TXN01441,179,950.74,2025-02-11,EUR
TXN01442,196,929.45,2025-06-23,EUR
TXN01443,177,39.61,2025-01-18,EUR
TXN01444,193,3961.9,2025-01-17,EUR
TXN01445,185,3457.34,2025-02-07,EUR
TXN01446,198,3974.01,2025-03-16,EUR
TXN01447,198,3734.92,2025-01-24,EUR
TXN01448,152,405.83,2025-03-08,EUR
TXN01449,145,2300.59,2025-02-11,EUR
TXN01450,200,2669.47,2025-02-15,EUR
TXN01451,160,3878.56,2025-04-22,EUR
TXN01452,134,1035.57,2025-03-23,EUR
TXN01453,150,1991.8,2025-02-03,EUR
TXN01454,175,4341.7,2025-04-20,EUR
TXN01455,129,1299.69,2025-02-25,EUR
TXN01456,137,1915.61,2025-02-23,EUR
TXN01457,106,243.78,2025-06-21,EUR
TXN01458,137,4168.73,2025-02-14,EUR
TXN01459,174,1128.14,2025-03-21,EUR
TXN01460,187,3230.84,2025-04-03,EUR
TXN01461,189,1352.53,2025-04-27,EUR
TXN01462,184,669.43,2025-02-26,EUR
TXN01463,190,1148.84,2025-01-05,EUR
TXN01464,150,90.08,2025-05-05,EUR
TXN01465,177,2630.57,2025-01-02,EUR
TXN01466,151,4154.94,2025-03-15,EUR
TXN01467,159,4912.69,2025-01-05,EUR
TXN01468,184,4988.03,2025-05-06,EUR
TXN01469,104,3275.06,2025-03-07,EUR
TXN01470,176,3640.95,2025-05-21,EUR
TXN01471,169,248.74,2025-03-15,EUR
TXN01472,148,3551.15,2025-01-22,EUR
TXN01473,138,1348.71,2025-03-03,EUR
TXN01474,161,1843.28,2025-04-10,EUR
TXN01475,189,2873.09,2025-04-13,EUR
TXN01476,102,3477.86,2025-02-17,EUR
TXN01477,186,558.91,2025-03-12,EUR
TXN01478,138,1412.44,2025-03-02,EUR
TXN01479,126,3109.38,2025-05-21,EUR
TXN01480,199,2238.42,2025-05-09,EUR
TXN01481,179,1181.76,2025-06-21,EUR
TXN01482,101,4528.6,2025-05-05,EUR
TXN01483,165,1926.89,2025-03-04,EUR
TXN01484,108,3952.14,2025-05-30,EUR
TXN01485,167,421.66,2025-01-14,EUR
TXN01486,138,16.74,2025-06-03,EUR
TXN01487,176,2105.84,2025-02-15,EUR
TXN01488,161,4187.21,2025-05-23,EUR
TXN01489,190,4156.45,2025-02-21,EUR
TXN01490,117,1581.09,2025-02-06,EUR
TXN01491,119,4349.38,2025-04-01,EUR
TXN01492,180,3745.59,2025-02-09,EUR
TXN01493,112,3555.15,2025-06-16,EUR
TXN01494,156,1200.02,2025-04-15,EUR
TXN01495,169,210.41,2025-03-14,EUR
TXN01496,182,1495.24,2025-03-28,EUR
TXN01497,191,1575.01,2025-01-03,EUR
TXN01498,133,444.86,2025-01-30,EUR
TXN01499,156,3682.71,2025-06-18,EUR
TXN01500,180,1856.34,2025-02-08,EUR
